Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1979","1979","hg/ha","6909","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1980","1980","hg/ha","5992","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1981","1981","hg/ha","6943","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1982","1982","hg/ha","6845","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1983","1983","hg/ha","6045","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1984","1984","hg/ha","7936","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1985","1985","hg/ha","7415","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1986","1986","hg/ha","7642","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1987","1987","hg/ha","8079","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1988","1988","hg/ha","7670","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1989","1989","hg/ha","6962","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1990","1990","hg/ha","6480","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1991","1991","hg/ha","9339","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1992","1992","hg/ha","8088","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1993","1993","hg/ha","10320","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1994","1994","hg/ha","7519","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1995","1995","hg/ha","9746","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1996","1996","hg/ha","7490","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1997","1997","hg/ha","10641","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1998","1998","hg/ha","9042","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","1999","1999","hg/ha","8677","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2000","2000","hg/ha","8492","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2001","2001","hg/ha","9890","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2002","2002","hg/ha","8850","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2003","2003","hg/ha","9878","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2004","2004","hg/ha","10665","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2005","2005","hg/ha","10741","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2006","2006","hg/ha","11113","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2007","2007","hg/ha","9210","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2008","2008","hg/ha","12931","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2009","2009","hg/ha","12862","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2010","2010","hg/ha","13920","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2011","2011","hg/ha","9731","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2012","2012","hg/ha","9186","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2013","2013","hg/ha","11167","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2014","2014","hg/ha","10652","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2015","2015","hg/ha","17208","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2016","2016","hg/ha","14334","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2017","2017","hg/ha","8848","Fc","Calculated data"
"QC","Crops","19","Bolivia (Plurinational State of)","5419","Yield","15","Wheat","2018","2018","hg/ha","15117","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1961","1961","hg/ha","13123","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1962","1962","hg/ha","13048","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1963","1963","hg/ha","13092","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1964","1964","hg/ha","11606","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1965","1965","hg/ha","13809","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1966","1966","hg/ha","13066","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1967","1967","hg/ha","13828","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1968","1968","hg/ha","13369","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1969","1969","hg/ha","13149","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1970","1970","hg/ha","14421","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1971","1971","hg/ha","13393","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1972","1972","hg/ha","14130","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1973","1973","hg/ha","14295","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1974","1974","hg/ha","15248","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1975","1975","hg/ha","15048","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1976","1976","hg/ha","15967","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1977","1977","hg/ha","16322","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1978","1978","hg/ha","12197","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1979","1979","hg/ha","14406","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1980","1980","hg/ha","17790","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1981","1981","hg/ha","18330","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1982","1982","hg/ha","17308","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1983","1983","hg/ha","17496","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1984","1984","hg/ha","17610","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1985","1985","hg/ha","18662","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1986","1986","hg/ha","16486","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1987","1987","hg/ha","19843","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1988","1988","hg/ha","18775","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1989","1989","hg/ha","20582","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1990","1990","hg/ha","18735","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1991","1991","hg/ha","18084","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1992","1992","hg/ha","22828","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1993","1993","hg/ha","25321","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1994","1994","hg/ha","23629","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1995","1995","hg/ha","26005","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1996","1996","hg/ha","24761","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1997","1997","hg/ha","26228","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1998","1998","hg/ha","27964","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","1999","1999","hg/ha","27765","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2000","2000","hg/ha","27182","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2001","2001","hg/ha","34019","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2002","2002","hg/ha","30559","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2003","2003","hg/ha","37273","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2004","2004","hg/ha","33671","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2005","2005","hg/ha","30403","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2006","2006","hg/ha","33823","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2007","2007","hg/ha","37852","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2008","2008","hg/ha","40800","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2009","2009","hg/ha","37145","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2010","2010","hg/ha","43667","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2011","2011","hg/ha","42107","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2012","2012","hg/ha","50057","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2013","2013","hg/ha","52536","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2014","2014","hg/ha","51761","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2015","2015","hg/ha","55353","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2016","2016","hg/ha","42877","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2017","2017","hg/ha","56183","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","56","Maize","2018","2018","hg/ha","51044","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1961","1961","hg/ha","56485","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1962","1962","hg/ha","57792","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1963","1963","hg/ha","58451","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1964","1964","hg/ha","60564","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1965","1965","hg/ha","61598","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1966","1966","hg/ha","66669","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1967","1967","hg/ha","67450","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1968","1968","hg/ha","70855","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1969","1969","hg/ha","68152","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1970","1970","hg/ha","73940","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1971","1971","hg/ha","75958","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1972","1972","hg/ha","78515","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1973","1973","hg/ha","70868","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1974","1974","hg/ha","86968","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1975","1975","hg/ha","86539","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1976","1976","hg/ha","95047","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1977","1977","hg/ha","96866","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1978","1978","hg/ha","95302","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1979","1979","hg/ha","105536","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1980","1980","hg/ha","107107","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1981","1981","hg/ha","111835","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1982","1982","hg/ha","118067","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1983","1983","hg/ha","108037","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1984","1984","hg/ha","125766","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1985","1985","hg/ha","125401","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1986","1986","hg/ha","114020","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1987","1987","hg/ha","132362","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1988","1988","hg/ha","132735","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1989","1989","hg/ha","135867","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1990","1990","hg/ha","141084","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1991","1991","hg/ha","140264","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1992","1992","hg/ha","140432","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1993","1993","hg/ha","146090","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1994","1994","hg/ha","144802","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1995","1995","hg/ha","152304","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1996","1996","hg/ha","146506","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1997","1997","hg/ha","152748","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1998","1998","hg/ha","156439","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","1999","1999","hg/ha","164604","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2000","2000","hg/ha","171813","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2001","2001","hg/ha","184997","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2002","2002","hg/ha","194038","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2003","2003","hg/ha","203425","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2004","2004","hg/ha","213525","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2005","2005","hg/ha","220095","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2006","2006","hg/ha","223802","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2007","2007","hg/ha","240356","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2008","2008","hg/ha","253729","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2009","2009","hg/ha","248299","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2010","2010","hg/ha","258859","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2011","2011","hg/ha","262528","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2012","2012","hg/ha","274457","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2013","2013","hg/ha","277517","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2014","2014","hg/ha","279410","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2015","2015","hg/ha","293159","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2016","2016","hg/ha","296622","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2017","2017","hg/ha","309411","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","116","Potatoes","2018","2018","hg/ha","311760","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1961","1961","hg/ha","16989","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1962","1962","hg/ha","16589","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1963","1963","hg/ha","15423","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1964","1964","hg/ha","15171","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1965","1965","hg/ha","16410","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1966","1966","hg/ha","14487","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1967","1967","hg/ha","15828","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1968","1968","hg/ha","14919","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1969","1969","hg/ha","13838","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1970","1970","hg/ha","15169","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1971","1971","hg/ha","13840","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1972","1972","hg/ha","14914","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1973","1973","hg/ha","14933","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1974","1974","hg/ha","14500","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1975","1975","hg/ha","14665","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1976","1976","hg/ha","14658","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1977","1977","hg/ha","15009","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1978","1978","hg/ha","12974","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1979","1979","hg/ha","13931","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1980","1980","hg/ha","15658","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1981","1981","hg/ha","13485","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1982","1982","hg/ha","16158","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1983","1983","hg/ha","15155","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1984","1984","hg/ha","16869","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1985","1985","hg/ha","18980","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1986","1986","hg/ha","18610","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1987","1987","hg/ha","17375","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1988","1988","hg/ha","19806","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1989","1989","hg/ha","20993","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1990","1990","hg/ha","18803","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1991","1991","hg/ha","23020","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1992","1992","hg/ha","21349","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1993","1993","hg/ha","22912","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1994","1994","hg/ha","23876","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1995","1995","hg/ha","25668","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1996","1996","hg/ha","26578","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1997","1997","hg/ha","27310","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1998","1998","hg/ha","25198","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","1999","1999","hg/ha","30708","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2000","2000","hg/ha","30382","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2001","2001","hg/ha","32405","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2002","2002","hg/ha","33246","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2003","2003","hg/ha","32490","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2004","2004","hg/ha","35565","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2005","2005","hg/ha","33691","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2006","2006","hg/ha","38798","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2007","2007","hg/ha","38260","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2008","2008","hg/ha","42311","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2009","2009","hg/ha","44049","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2010","2010","hg/ha","41271","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2011","2011","hg/ha","48956","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2012","2012","hg/ha","47860","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2013","2013","hg/ha","50071","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2014","2014","hg/ha","52013","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2015","2015","hg/ha","57525","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2016","2016","hg/ha","54643","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2017","2017","hg/ha","62131","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","27","Rice, paddy","2018","2018","hg/ha","63123","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1961","1961","hg/ha","5330","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1962","1962","hg/ha","9491","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1963","1963","hg/ha","4945","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1964","1964","hg/ha","8765","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1965","1965","hg/ha","7636","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1966","1966","hg/ha","8573","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1967","1967","hg/ha","7574","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1968","1968","hg/ha","8825","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1969","1969","hg/ha","9762","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1970","1970","hg/ha","9731","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1971","1971","hg/ha","8865","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1972","1972","hg/ha","4237","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1973","1973","hg/ha","11044","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1974","1974","hg/ha","11568","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1975","1975","hg/ha","6100","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1976","1976","hg/ha","9084","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1977","1977","hg/ha","6552","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1978","1978","hg/ha","9572","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1979","1979","hg/ha","7641","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1980","1980","hg/ha","8653","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1981","1981","hg/ha","11508","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1982","1982","hg/ha","6460","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1983","1983","hg/ha","11903","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1984","1984","hg/ha","11387","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1985","1985","hg/ha","16140","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1986","1986","hg/ha","14466","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1987","1987","hg/ha","17654","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1988","1988","hg/ha","16528","Fc","Calculated data"
"QC","Crops","21","Brazil","5419","Yield","15","Wheat","1989","1989","hg/ha","16925","Fc","Calculated data"
